"time","bsp","awa","aws","twa","tws","twd","lat","lon","cog","sog","index","opt_v","pol_perc"
2018-07-14 16:10:00,0.663333333333333,47.5833333333333,2.26666666666667,62.1944444444444,1.96611111111111,83.7216666666667,43.0877761166667,-82.4274520444444,5.65555555555556,1.52722222222222,22.4444444444444,1.61101983333333,41.0966327287983
2018-07-14 16:15:00,1.29047619047619,59.1785714285714,2.29047619047619,91.8619047619048,1.98190476190476,93.8990476190476,43.0892009547619,-82.4274625023809,19.3380952380952,2.03714285714286,73.8809523809524,1.74932700396825,75.7128834374512
2018-07-14 16:25:00,2.59421875,102.2265625,2.26015625,144.30625,3.7578125,147.40546875,43.0983834335938,-82.4251541023438,18.0953125,3.09921875,228.859375,2.31139165234375,112.637382785009
2018-07-14 16:30:00,2.78678321678322,100.825174825175,2.73356643356643,140.530769230769,4.2051048951049,143.786083916084,43.1023252832168,-82.4240146083916,20.5314685314685,3.25531468531469,511.762237762238,2.71161941142191,103.171219038155
2018-07-14 16:40:00,2.82394736842105,73.890350877193,3.86228070175439,114.020175438596,4.07921052631579,120.426666666667,43.1101489035088,-82.4193844842105,44.0438596491228,3.24859649122807,750.59649122807,3.35223636695906,89.0296796722116
2018-07-14 16:45:00,2.89410628019324,93.3888888888889,3.04492753623188,135.16038647343,4.2595652173913,138.54231884058,43.113407126087,-82.4169533584541,33.8173913043478,3.38193236714976,986.574879227053,2.92075529710145,100.320634925507
2018-07-14 16:50:00,2.54108910891089,100.707920792079,2.88762376237624,136.419306930693,4.17356435643564,141.272128712871,43.1171528247525,-82.4140764440594,43.239603960396,3.07064356435644,1280.00495049505,2.75973518316832,92.8600246400836
2018-07-14 16:55:00,2.17378109452736,103.60447761194,2.53532338308458,136.481094527363,3.67512437810945,140.998109452736,43.1205679761194,-82.4107583243781,45.2696517412935,2.72597014925373,1577.97512437811,2.41129383830846,90.4356183739747
2018-07-14 17:00:00,1.83935779816514,121.724770642202,2.3394495412844,141.433944954128,3.76935779816514,157.08880733945,43.124175033945,-82.4076866834862,31.7825688073394,2.44385321100917,1813.21100917431,2.12072947247706,87.7853094429912
2018-07-14 17:05:00,2.16272727272727,117.5,2.52727272727273,149.090909090909,4.04818181818182,151.808181818182,43.1252554636364,-82.4069686454545,43.9909090909091,2.71727272727273,1911.09090909091,2.37826816666667,91.7439067921426
2018-07-14 17:15:00,2.36159663865546,134.924369747899,3.31344537815126,153.26218487395,5.19672268907563,156.070168067227,43.1335299277311,-82.3985326336134,39.9268907563025,2.80798319327731,2040.06722689076,2.92625674929972,81.2885629506845
2018-07-14 17:20:00,2.50796296296296,134.162037037037,2.79166666666667,155.863888888889,4.85833333333333,158.808611111111,43.135602187037,-82.3970720398148,35.6731481481482,2.94472222222222,2207.80555555556,2.6556840308642,94.8195767993111
2018-07-14 17:25:00,1.56,-129.689393939394,3.08939393939394,-145.769696969697,4.22242424242424,216.262272727273,43.1400742954545,-82.3966257015151,320.95303030303,2.0319696969697,2356.92424242424,2.5866029469697,61.4635261252111
2018-07-14 17:30:00,1.48653658536585,-129.914634146341,2.63170731707317,-147.266341463415,3.73468292682927,214.728536585366,43.1413474087805,-82.3986388887805,316.841951219512,1.99487804878049,2557.00487804878,2.24903141869919,67.3469547741309
2018-07-14 17:35:00,1.15946808510638,-129.795212765957,2.48989361702128,-138.722872340426,3.48,203.906223404255,43.1430088845745,-82.4009278005319,337.043085106383,1.77803191489362,2838.44680851064,1.91830609397163,61.605840932771
2018-07-14 17:40:00,2.30712871287129,-117.086633663366,3.70148514851485,-139.586138613861,5.15336633663366,221.403514851485,43.1459244326733,-82.4030589673267,339.481188118812,2.77183168316832,3133.88613861386,3.3323448820132,70.311114610198
2018-07-14 17:45:00,2.94655,-114.7925,4.0155,-139.979,5.9355,219.8071,43.149659873,-82.405610981,343.6285,3.3861,3421.945,3.72608976,81.5236477627763
2018-07-14 17:50:00,3.4413,-116.405,4.216,-144.711,6.4859,219.13265,43.154201001,-82.4087437685,340.008,3.84365,3717.865,3.95259206,88.2053455529787
2018-07-14 17:55:00,3.586,-98.2585365853659,4.25317073170732,-134.949268292683,5.92136585365854,229.009317073171,43.1586688234146,-82.4129223282927,330.473170731707,3.95858536585366,4004.8,4.03927352195122,89.2606296515035
2018-07-14 18:00:00,2.83126829268293,-107.931707317073,4.1590243902439,-136.024390243902,5.64717073170732,227.267317073171,43.1626945243902,-82.4169568346341,335.475609756098,3.29170731707317,4302.25853658537,3.81303886097561,75.4516868474403
2018-07-14 18:05:00,3.21868932038835,-100.101941747573,4.35485436893204,-132.687378640777,5.81563106796117,230.97713592233,43.1668605495146,-82.4202961334951,339.108737864078,3.6645145631068,4605.68446601942,4.11209419093851,78.92110926653
2018-07-14 18:10:00,2.76508982035928,-96.059880239521,3.9,-129.306586826347,4.99724550898204,233.973532934132,43.1711115293413,-82.4232437209581,342.483832335329,3.28011976047904,4881.1377245509,3.68828228243513,75.3862408720172
2018-07-14 18:15:00,1.69658227848101,-98.9936708860759,3.98607594936709,-120.454430379747,4.54974683544304,241.897721518987,43.1747774607595,-82.4255143044304,348.957594936709,2.35215189873418,5154.95569620253,3.60575632542194,47.6561087419082
2018-07-14 18:20:00,1.2988679245283,-108.12893081761,3.57924528301887,-127.670440251572,4.17062893081761,234.367358490566,43.1772524949686,-82.426473390566,352.077358490566,2.03779874213836,5435.77987421384,3.20321197169811,49.4588339750079
2018-07-14 18:25:00,1.86428571428571,-102.507936507937,3.52222222222222,-127.57619047619,4.28142857142857,234.935555555556,43.1801802142857,-82.4275782857143,357.961904761905,2.51174603174603,5705.71428571429,3.19094741798942,60.5208767747449
2018-07-14 18:30:00,2.60091891891892,-103.3,4.48918918918919,-129.591351351351,5.65697297297297,233.563297297297,43.1845339567568,-82.4289635940541,350.002702702703,3.15464864864865,6056.04864864865,4.14389288468468,63.1141417820931
2018-07-14 18:35:00,3.40155339805825,-100.657766990291,5.07912621359223,-134.119902912621,6.94165048543689,215.954368932039,43.1891504936893,-82.4310546276699,349.555339805825,3.90747572815534,6343.6067961165,4.70242941343042,72.5447550907463
2018-07-14 18:40:00,3.48572916666667,-102.950520833333,5.29427083333333,-135.044270833333,7.28052083333333,214.136458333333,43.1942769880208,-82.4334895119792,349.1671875,3.97421875,6636.77604166667,4.8386242109375,72.2427195129588
2018-07-14 18:45:00,3.73984126984127,-99.7380952380952,5.44047619047619,-133.938095238095,7.40531746031746,216.552380952381,43.2000286134921,-82.4360892238095,350.462698412698,4.22055555555556,6874.06349206349,4.96013151455026,75.8249960704535
2018-07-14 18:50:00,3.77641025641026,-106.738461538462,5.41589743589744,-138.639487179487,7.82974358974359,213.673846153846,43.2052551928205,-82.4383236323077,352.31641025641,4.29051282051282,7113.8358974359,4.93247677179487,76.6723417607599
2018-07-14 18:55:00,3.94984,-108.976,5.6104,-139.9024,8.22792,213.2464,43.2099427296,-82.4401405192,353.1632,4.47512,7356.608,5.05933874133333,78.0932777296906
2018-07-14 19:00:00,3.63975,-103.425,4.95625,-137.8925,7.179125,217.53625,43.21872557875,-82.4432957525,355.4275,4.200625,7793.4625,4.62864229375,78.6741020359363
2018-07-14 19:05:00,3.26967741935484,-107.470430107527,4.62150537634409,-139.952150537634,6.83569892473118,212.669892473118,43.222430933871,-82.4446798806452,352.64623655914,3.85618279569892,8000.25268817204,4.33917686917563,75.5253168838259
2018-07-14 19:10:00,3.05829787234043,-106.257978723404,4.40212765957447,-139.120744680851,6.43643617021277,212.045744680851,43.2272383664894,-82.4466316558511,351.160638297872,3.64904255319149,8291.95744680851,4.15978977393617,73.507628248676
2018-07-14 19:15:00,3.38836633663366,-99.7821782178218,4.46237623762376,-137.207425742574,6.44757425742574,216.374257425743,43.2325138509901,-82.4486451826733,353.554455445545,3.97881188118812,8595.85148514851,4.26259722524753,79.4589533595504
2018-07-14 19:20:00,3.43897435897436,-94.7615384615385,4.73282051282051,-132.857948717949,6.41702564102564,218.746153846154,43.2378966851282,-82.4508234615385,351.624102564103,3.97671794871795,8889.94871794872,4.4745505017094,77.1263528148934
2018-07-14 19:25:00,2.84052631578947,-94.1184210526316,4.58368421052632,-129.819473684211,5.93857894736842,233.023684210526,43.2430114926316,-82.4523060363158,2.87052631578947,3.48973684210526,9186.27894736842,4.31166226140351,66.1391711834559
2018-07-14 19:30:00,2.09865979381443,-93.3711340206186,4.54278350515464,-125.131443298969,5.55041237113402,247.449484536082,43.2473608118557,-82.4520403402062,12.5309278350515,2.84396907216495,9484.34536082474,4.15704507646048,53.9998332828597
2018-07-14 19:35:00,3.98604651162791,-64.7616279069767,7.86918604651163,-98.8377906976744,7.27162790697674,253.529651162791,43.2520313453488,-82.4532436825581,352.341860465116,4.50982558139535,9785.30813953488,5.83864979844961,69.4361404326337
2018-07-14 19:40:00,4.88479166666667,-68.3072916666667,8.62708333333333,-105.506770833333,8.32322916666667,250.518229166667,43.2588028776042,-82.4554268052083,356.0140625,5.41494791666667,10074.4895833333,6.26799101302083,77.9404847508134
